,23,529,243,219,242,244,243,219,246,246,242,219,,0.459357277882798,0.413988657844991,0.457466918714556,0.46124763705104,0.459357277882798,0.413988657844991,0.465028355387524,0.465028355387524,0.457466918714556,0.413988657844991,,0.446691871455577
,24,584,351,330,320,337,351,337,351,330,320,330,,0.601027397260274,0.565068493150685,0.547945205479452,0.577054794520548,0.601027397260274,0.577054794520548,0.601027397260274,0.565068493150685,0.547945205479452,0.565068493150685,,0.574828767123288
,25,648,391,359,348,406,359,365,331,331,405,365,,0.603395061728395,0.554012345679012,0.537037037037037,0.626543209876543,0.554012345679012,0.563271604938272,0.510802469135802,0.510802469135802,0.625,0.563271604938272,,0.564814814814815
,26,604,292,290,235,263,292,235,265,263,239,280,,0.483443708609272,0.480132450331126,0.389072847682119,0.435430463576159,0.483443708609272,0.389072847682119,0.438741721854305,0.435430463576159,0.395695364238411,0.463576158940397,,0.439403973509934
,27,594,362,349,318,349,362,309,336,279,340,362,,0.609427609427609,0.587542087542088,0.535353535353535,0.587542087542088,0.609427609427609,0.52020202020202,0.565656565656566,0.46969696969697,0.572390572390572,0.609427609427609,,0.566666666666667
,28,602,411,400,332,392,367,392,400,400,400,367,,0.682724252491694,0.664451827242525,0.551495016611296,0.651162790697674,0.609634551495017,0.651162790697674,0.664451827242525,0.664451827242525,0.664451827242525,0.609634551495017,,0.641362126245847
,29,594,365,358,361,360,371,333,333,365,360,272,,0.614478114478114,0.602693602693603,0.607744107744108,0.606060606060606,0.624579124579125,0.560606060606061,0.560606060606061,0.614478114478114,0.606060606060606,0.457912457912458,,0.585521885521885
,30,615,512,518,534,544,534,436,552,518,534,442,,0.832520325203252,0.842276422764228,0.868292682926829,0.884552845528455,0.868292682926829,0.708943089430894,0.897560975609756,0.842276422764228,0.868292682926829,0.71869918699187,,0.833170731707317
,19,623,451,499,519,479,451,519,499,519,449,532,,0.723916532905297,0.800963081861958,0.833065810593901,0.768860353130016,0.723916532905297,0.833065810593901,0.800963081861958,0.833065810593901,0.720706260032103,0.853932584269663,,0.789245585874799
,20,691,485,404,502,403,502,404,530,485,502,491,,0.701881331403763,0.58465991316932,0.726483357452967,0.583212735166425,0.726483357452967,0.58465991316932,0.767004341534009,0.701881331403763,0.726483357452967,0.710564399421129,,0.681331403762663
,21,609,474,447,474,447,406,474,484,427,469,440,,0.778325123152709,0.733990147783251,0.778325123152709,0.733990147783251,0.666666666666667,0.778325123152709,0.794745484400657,0.701149425287356,0.770114942528736,0.722495894909688,,0.745812807881773
,22,772,622,702,684,729,638,641,641,718,702,655,,0.805699481865285,0.909326424870466,0.886010362694301,0.944300518134715,0.826424870466321,0.830310880829016,0.830310880829016,0.930051813471503,0.909326424870466,0.848445595854922,,0.872020725388601
,23,602,359,362,350,350,354,323,323,341,323,323,,0.596345514950166,0.601328903654485,0.581395348837209,0.581395348837209,0.588039867109635,0.536544850498339,0.536544850498339,0.566445182724253,0.536544850498339,0.536544850498339,,0.566112956810631
September month,24,670,509,455,475,452,452,344,509,310,526,475,,0.759701492537313,0.67910447761194,0.708955223880597,0.674626865671642,0.674626865671642,0.513432835820896,0.759701492537313,0.462686567164179,0.785074626865672,0.708955223880597,,0.672686567164179
,25,538,454,413,465,457,431,436,456,436,436,436,,0.843866171003718,0.767657992565056,0.864312267657992,0.849442379182156,0.801115241635688,0.810408921933085,0.847583643122677,0.810408921933085,0.810408921933085,0.810408921933085,,0.821561338289963
,26,472,260,277,234,260,234,243,243,277,226,207,,0.550847457627119,0.586864406779661,0.495762711864407,0.550847457627119,0.495762711864407,0.514830508474576,0.514830508474576,0.586864406779661,0.478813559322034,0.438559322033898,,0.521398305084746
,27,734,643,643,643,634,634,486,576,560,521,634,,0.876021798365123,0.876021798365123,0.876021798365123,0.863760217983651,0.863760217983651,0.662125340599455,0.784741144414169,0.762942779291553,0.709809264305177,0.863760217983651,,0.813896457765667
,28,676,251,269,222,179,269,270,272,247,185,251,,0.371301775147929,0.39792899408284,0.328402366863905,0.264792899408284,0.39792899408284,0.399408284023669,0.402366863905325,0.365384615384615,0.273668639053254,0.371301775147929,,0.357248520710059
,29,555,436,460,425,425,400,425,474,425,436,398,,0.785585585585586,0.828828828828829,0.765765765765766,0.765765765765766,0.720720720720721,0.765765765765766,0.854054054054054,0.765765765765766,0.785585585585586,0.717117117117117,,0.775495495495495
,30,611,410,419,410,409,402,416,425,409,410,410,,0.671031096563011,0.685761047463175,0.671031096563011,0.669394435351882,0.657937806873977,0.680851063829787,0.695581014729951,0.669394435351882,0.671031096563011,0.671031096563011,,0.67430441898527
,2,577,401,322,359,322,380,401,347,380,398,398,,0.694974003466205,0.558058925476603,0.622183708838821,0.558058925476603,0.658578856152513,0.694974003466205,0.601386481802426,0.658578856152513,0.689774696707106,0.689774696707106,,0.64263431542461
,3,575,272,257,256,272,296,305,264,297,296,264,,0.47304347826087,0.44695652173913,0.445217391304348,0.47304347826087,0.514782608695652,0.530434782608696,0.459130434782609,0.516521739130435,0.514782608695652,0.459130434782609,,0.483304347826087
nov month,5,740,387,415,415,316,409,409,427,427,424,316,,0.522972972972973,0.560810810810811,0.560810810810811,0.427027027027027,0.552702702702703,0.552702702702703,0.577027027027027,0.577027027027027,0.572972972972973,0.427027027027027,,0.533108108108108
,6,557,347,335,347,348,247,343,283,335,343,335,,0.622980251346499,0.601436265709156,0.622980251346499,0.624775583482944,0.443447037701975,0.615798922800718,0.508078994614004,0.601436265709156,0.615798922800718,0.601436265709156,,0.585816876122083
,8,657,370,466,436,428,352,376,446,446,437,466,,0.563165905631659,0.709284627092846,0.663622526636225,0.65144596651446,0.535768645357686,0.572298325722983,0.678843226788432,0.678843226788432,0.665144596651446,0.709284627092846,,0.642770167427702
,10,584,369,368,349,350,368,350,349,365,329,365,,0.631849315068493,0.63013698630137,0.597602739726027,0.599315068493151,0.63013698630137,0.599315068493151,0.597602739726027,0.625,0.563356164383562,0.625,,0.609931506849315
,,,,,,,,,,,,,,,,,,,,,,,,Average,0.620439509140872
